shortcode,head_image_url,music_title,music_artist
DHv8uK_Rhos,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486546031_18457275370077956_2509046181088690937_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFI02-clJNH7gVHayPWsBlukeNvy0AumDi1jKurhqgLHnzYBJiN8LRQmWNFbU6_Li8&_nc_ohc=zczcgJkWQuIQ7kNvwHBh00J&_nc_gid=QXKF83-owutv8samrjjtow&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5ODM2MTY3MjI2NTUwOTM3MQ%3D%3D.3-ccb7-5&oh=00_AfFNPZTYhcWutllgJbQbUotL4d1vsDB0y5ZhsTTtSh1VGg&oe=68078F7B&_nc_sid=fc8dfb,BEST INTEREST,"Tyler, The Creator"
DHlpamVR3Tg,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486200517_18456511240077956_3282122535423714876_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH4rsJPCnOdh-_2UhB1aPoebtcGsEoBUyN_ih4Fgw8ZDTsPTjNyPYvem8oHYZIPp9k&_nc_ohc=dR4KqlurhwQQ7kNvwHu9_yT&_nc_gid=6vqo4b0XX5TssLr-ILqh3Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5NTQ2MjAxNDAxNTEwNTkxMA%3D%3D.3-ccb7-5&oh=00_AfEW0UwzmFdC4xaKIUdKAeAoph2PYbprMnxVLL0OyHGCiQ&oe=6807A200&_nc_sid=fc8dfb,Electric Relaxation,A Tribe Called Quest
DHRC3ioR9dW,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/484934536_18454928407077956_6182397030568275399_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG1Ynys027_N08sgHXD-sH6afFlO1Q7oI3Jy3iZ8aZR3NkG0QYromCyVI-cZKWAr08&_nc_ohc=1uKm8JIweW4Q7kNvwFSJNFl&_nc_gid=r6xK63xEpLCS6MyZZJu3TA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4OTY2Mjk3OTg4MjUzNTUwNA%3D%3D.3-ccb7-5&oh=00_AfHXrGUrMIrDJ5Q51iLnq-4a9OoSRTlEOq2PGHBdfyOZjw&oe=68079AA5&_nc_sid=fc8dfb,Dark Thoughts,Lil Tecca
DHELELSRb7d,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/483875417_18453874882077956_4655882024322323655_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QF5Z4aZcViACFL1M9iEMpQtv_3m6fFmXZJqlZ_m8_NeX5C8cpa7sBPCpey6qbxVKs4&_nc_ohc=1I5tis8q_2QQ7kNvwHU9wUH&_nc_gid=JBFrllNk2aS5d0BxJZuxpA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NjAzOTg1NzExNTY5NDc5Mw%3D%3D.3-ccb7-5&oh=00_AfFaUQnqEfM4w5BbsUMyHQk9Br_CApL3g2ijtkwOFEimag&oe=6807A5C9&_nc_sid=fc8dfb,MUTT,Leon Thomas
DG05zUrx3f6,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/482671047_18452709040077956_4386112366643042959_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG8zawTEVKWnHcgqK4kzhoR1rITsgGGSH4r1KLqYgR04Xhz43KgCC11IQ6ANWSASag&_nc_ohc=SaSqbEMcSrkQ7kNvwGevo2W&_nc_gid=N_oT4clrLdcYaUwC9UFrkQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4MTc0MTgwNjYwMzU3NTc5Mg%3D%3D.3-ccb7-5&oh=00_AfFyz-QyopGqI_cNa3VerupEm7Xq1VIeOMusH4X2hyCFJA&oe=68077CBC&_nc_sid=fc8dfb,Me Against The World (feat. Dramacydal),2Pac
DGn79i0xSJV,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/481702995_18451786567077956_378438755822071070_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEK4tJifb4WL-Wg3PAoHUBp3l_1-FT1m5ApiZ3E5yWbxTdUoaEiwsxjEnHqsoGBXUA&_nc_ohc=4bRGYjp2LCsQ7kNvwHD1lfl&_nc_gid=kaNn9xuAhQKuQQzYexwpdA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3ODA5MjEzMDUwMzIyOTU4NQ%3D%3D.3-ccb7-5&oh=00_AfEz9_DclQ20inUwtzP9_1s68RtDExib7VWHbxvyE9CpVw&oe=680788E2&_nc_sid=fc8dfb,Now Or Never (feat. Mary J. Blige),Kendrick Lamar
DGiy6iux_yj,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/482087591_18451459927077956_223007997881069630_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QE59H0dKJswhwfC85YyfdhdusHpCIYDDZbtmFHIInIK6TNE9_OOVibw1u6v6vCvnrM&_nc_ohc=o7kdletIwyQQ7kNvwEmJHie&_nc_gid=2IFt_rbg4LG8J31-9YIsIg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3NjY0NDk0NTg5NTA3ODE5MQ%3D%3D.3-ccb7-5&oh=00_AfGQxqTvOm6gvuyTlf8lCFUbFNRK2dzCkUG2wRAqmJus9A&oe=680781A5&_nc_sid=fc8dfb,"SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz, Fana Hues)","Tyler, The Creator"
DGTVqRPieBb,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/479901723_18450462595077956_1704428551544044343_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFMqjPfltSqJwrAfCTH11OzC5PDwKPiibh_qNIxqQjZdebmLtPXqZp3fRsdmbqaSsk&_nc_ohc=g7RNk0LizA0Q7kNvwEm9OJR&_nc_gid=dpIpFSmCauVuV3VcT0AdiQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3MjI5NDE3MTQwOTAwNjk4Mw%3D%3D.3-ccb7-5&oh=00_AfEf7Vwe1S5BMRZlz2_dVJ8N4BhG8sN-9ekd3SUW-QRA6Q&oe=680790FD&_nc_sid=fc8dfb,High John,MF DOOM
DF-wROCx3YF,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/478120328_18449138488077956_7905782032474739155_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFR53E6XZMiCCuQClJn9qOBC9iHCczhdArW0CU6Z8UO0WcAk8y7WT0d-GP4S-HAFzg&_nc_ohc=MJRx6wXOdy8Q7kNvwEUG1wB&_nc_gid=pz2VCXTF_HyDdwiL8U-WHg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2NjUwMDIzMDA0NjQ1MzAwMg%3D%3D.3-ccb7-5&oh=00_AfEXPVXx6hLZuHCoQkkSPMSXLsCXfXPqXl921hJmmySQuw&oe=6807951E&_nc_sid=fc8dfb,RIP Bobby (feat. Conway),Westside Gunn
DFvUAe3xoNW,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/476563214_18448190803077956_7971229088429568371_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEC6mBw9RUl3nR8d9uIGXTWGwY4nHsVA0DVrhQLjUp6AwX52JCQYH6t0qlEmE8Fjwo&_nc_ohc=yIg61yziVAoQ7kNvwF5tNyX&_nc_gid=q4ez69DpUS1nuPHS5RnyAQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MjE1MzgxMjgwMDQzMDY1Mg%3D%3D.3-ccb7-5&oh=00_AfEHu1Tjs3_FkdRxo2B1ejnT_cVMKfmcAz6IWoc3OvscBg&oe=6807A2AB&_nc_sid=fc8dfb,GBP,"Central Cee, 21 Savage"
DFf4I0LP1IJ,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/475695334_18447243229077956_5506654027984625403_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFsh_M2MYgRDg6AFCq1Zp58oL46IcJgVhOtpV_SWJtQrgDcfHMDHlo64IjdEpRTyfA&_nc_ohc=Ed8pduWJGkMQ7kNvwEfa3-y&_nc_gid=xtFd3m6a_7t2ivlnMHHdlQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NzgwOTExMjg3ODA1NDcyMw%3D%3D.3-ccb7-5&oh=00_AfFKr0bmBoDlfCidbOCTRkoJI3K0Q0bs89o19A7OQNn5gA&oe=680795C4&_nc_sid=fc8dfb,Apple Pie,Travis Scott
DFYHzTuRwDc,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/475643302_18446826175077956_2015110111311025479_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGxZhI3b1oLpbE0ZNNcnrWyYmv0ld4tZv5TeDByzvapyc_qAAwizXLdJWBZPlmDc_4&_nc_ohc=sYxjSXPf5X0Q7kNvwE11cS1&_nc_gid=nywwYAd5AhTM5yz_pC1-Qg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NTYyNjIwNTY3Mzk1NTI5OA%3D%3D.3-ccb7-5&oh=00_AfG_j37saUgmlYz7ihVOWOnYQSPdBetAvH_nQiObEBFvug&oe=68077599&_nc_sid=fc8dfb,I Hope You Find Your Way Home,"Tyler, The Creator"
DFN16i3x7Yt,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/474893258_18446198146077956_7479959216590645305_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGiSvWkCtqDwnQ921y64eKc70b8dABNFhTxOFDadRwyNumq2-1AfnOdcAi7uYZA8mM&_nc_ohc=Gnmk1wyakl0Q7kNvwFVuPra&_nc_gid=vKwrQbuLmBlsmMYnve56bg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MjczMjc5MDM0MzA2MDg2Mg%3D%3D.3-ccb7-5&oh=00_AfGiecNhy1eFZ3zkhcCU3ms_CyN0s36GsTJIC33vjIkwHA&oe=6807A2A3&_nc_sid=fc8dfb,I THINK,"Tyler, The Creator"
DFA9AeZxSWw,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/474300942_28253920657586899_6686668053728556830_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyOTB4MTU5MS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFRGprSh2JtDmM37aqzGpAKiXcF93EIm7o8jfVoVV1kueFia030vMgptZ8rJvnivc4&_nc_ohc=nFE00fMMrCgQ7kNvwHj7sDp&_nc_gid=aY1efjNphdwuKrzjCws7dQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0OTEwNDgwNDQzMTU2Mjg4Ng%3D%3D.3-ccb7-5&oh=00_AfFavoV2oQS4w_HPBKRB-KEskCJ0PCyxIw_5kzyDU7oDWQ&oe=68079701&_nc_sid=fc8dfb,"Still Dreaming (feat. Kanye West, Chrisette Michele)",Nas
DE2pX4mPM6Q,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/473991468_1339146930786621_8122566925190970311_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjg3MngxMDkwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEenaR8mJPZAhgHURmz-cyQXTppxTXQJ0VQhJRwY2i2jslWQodi26u9SQX3L_11bX0&_nc_ohc=h9hMAD7aPGQQ7kNvwE9USzn&_nc_gid=HY_10-JiOHu0QTLH8-f79g&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NjIwMzcwMDUzNzkyMTAzNQ%3D%3D.3-ccb7-5&oh=00_AfGx4Onw41GmSb0ylPQQZY5S4v1Km4j95rE27sUZHfvfqw&oe=6807870F&_nc_sid=fc8dfb,Viene BASQUIAT…,JHAYCO
DExf_zAR2Lm,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471397972_1304124604137773_3403064239997941133_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHA6rO4S2qhkJ707V9clXj-0mt91qESRUSVrFxb31kMOsL_EQz_Wvfl3Qzee2ht6ps&_nc_ohc=L2Hl4AMUukUQ7kNvwEpK4uK&_nc_gid=PnXX3TRHWrSOqHL2J1xEQw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NDc1NTA5NTA1OTMyNDQxMw%3D%3D.3-ccb7-5&oh=00_AfFXDjLjHIKrBP4CZosQGqQOQ3rhJx3OFvF3KnpqElO29A&oe=68079F70&_nc_sid=fc8dfb,"We Major (feat. Nas, Really Doe)",Kanye West
DEpyaDPx288,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/472972204_1359476518747268_18820717275790780_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFhaUyGO0V9Xkwray0oaj4i6R4EMXjhk8qYOV2hGPwsFn8WgNPj-uX_6ryjcaVRHV4&_nc_ohc=Ljh3LJce1z8Q7kNvwGl3obR&_nc_gid=C3ReVlO3Hx1SWR59gr8qDg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0MjU4NDI1NTY4MTI5NTI4MQ%3D%3D.3-ccb7-5&oh=00_AfHJrCD6GdxsHnfRiiDX4XqQ-5ZVA-E4O0JmW9Gbl_MKTQ&oe=68079DEF&_nc_sid=fc8dfb,"I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap, Clams Casino)",A$AP Rocky
DEfd86dxdVL,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472499147_617477267479981_6835691775764822737_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjExMTd4MTM2NS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE921fTqtHL_nAYjnBAxT9_gySH_8-wXOe1zP8aXNjqPCyqSDq74kd4rEaMHW8KnXU&_nc_ohc=KTGxOVoSSREQ7kNvwELHc4g&_nc_gid=3-8Kbxc1ZySkGg-RPZ_pXA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzOTY3OTU1MDk2OTk4MjE4NA%3D%3D.3-ccb7-5&oh=00_AfEA5xB-2Xw6i1PF2qEc67Pe1GTqWt3Dd8OmLG4THbfIJQ&oe=68079B4E&_nc_sid=fc8dfb,Potato Salad,"Tyler, The Creator, A$AP Rocky"
DEVLIeSxoLq,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472450846_412040241903678_6499256830394483835_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGNHomTT8R1c6Dc8SYPLHUszTwYko5HJY_wBRmLY1lJkXOPwBD94EwPn3piGQ7UqVo&_nc_ohc=HwJ8PuVEOFsQ7kNvwHuqsJK&_nc_gid=MQaOP_Czp12ZsVi2seQ-MA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzNjc4MjAzMjg1NDQyMjM5OQ%3D%3D.3-ccb7-5&oh=00_AfEb1v0LZpWg2Y1ZhypGGH4DVuzsCLekVpxR4bogER_RKQ&oe=68078DB0&_nc_sid=fc8dfb,FIND YOUR WINGS (Instrumental),"Tyler, The Creator"
DEK36yKxaq-,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471630606_1300405731286984_6015493005875106794_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGm9EsFujjk6J5c2jjzlGSVLDNui1fLu--30ylUyLMO-6XE1S4vqhj2FMWKN0RRrH0&_nc_ohc=1VqSyKBfB8QQ7kNvwGDvRi9&_nc_gid=nuysvA-bkahnqMpTXzoUgQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzMzg4Mjc4MDUwMzMzNjAyNg%3D%3D.3-ccb7-5&oh=00_AfFg1ubi6Q2DCjsLFIxKfWI_B0HIETzpChwmibiv4K9R0A&oe=68079B98&_nc_sid=fc8dfb,Goldie,A$AP Rocky
DEDJcuexss1,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/471493320_2870585699786271_4323106686188917140_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QFgWa1UCm-Nf5ku-NRoMa7VkSuJysBLHJSp3HVhM3bmZfuxq0jALvB9j4qBAfI7URQ&_nc_ohc=gU-Bfns5I4EQ7kNvwFO_3DX&_nc_gid=fq-_zrUjF6n7PKYdGVLTtQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzMTcwODA3NzI5MDQ4MTkyMg%3D%3D.3-ccb7-5&oh=00_AfGjMjIYMRENBLqLALyVzsrLD85EqtcuJZANlMHPqcSWlg&oe=68078F44&_nc_sid=fc8dfb,First World Problemz / Nobody Carez,Brent Faiyaz
DDfHDnwR_xI,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/469721886_477736011561442_7562556980603630028_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH_mRu38mNEXBIu1RD7NtHKp4uKrchF8TBNuvQ_nw4ThrDK0gsHDiymqjvocDaYk3c&_nc_ohc=H6td20aEEyIQ7kNvwG59dd3&_nc_gid=2a6DxRnO5vcXo2w0p9-AIQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUyMTU2NDQ1ODgzMTI2OTU1MA%3D%3D.3-ccb7-5&oh=00_AfFPwotvNwwLcZMAe-F93AjjRdWxqoLNV2_3iKZZIAHyFw&oe=68078B2D&_nc_sid=fc8dfb,"Take Your Mask Off (feat. Daniel Caesar, LaToiya Williams)","Tyler, The Creator"
DDZ8jR4RiY8,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/469732785_1263500384976193_5597512973720945091_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGKRPd5UHTMmq6sOUrYvtXc1JNDDMyJUedC1uJyOQTUAWp_ylhcFmqh8DzsEmIyTHY&_nc_ohc=e-WLGs6sP2UQ7kNvwG7cXlh&_nc_gid=Vj4r_67PSDfopg0beeZe7Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUyMDExMDg3OTk0Nzg2NjkwNg%3D%3D.3-ccb7-5&oh=00_AfG8Amg8DtMIRAhCUzWbC84tG7bnQOT_cKebBtdGuTrGVw&oe=68077D7A&_nc_sid=fc8dfb,How Do U Want It (feat. K-Ci & JoJo),2Pac
DDSOzF0xSLK,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/469427323_1137246238033986_8895486900726745660_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFK6lKiTV9kJEriLtVxbZ2cbjOM42Nv76JDXwG3fVH7rwZgXOQrEwhT0pOUIaR38ug&_nc_ohc=4ba365DH2IQQ7kNvwGGWVme&_nc_gid=8uzJmgL_pNhwH5dBHSeCSA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxNzkzOTMzMjYzODEwOTI1NA%3D%3D.3-ccb7-5&oh=00_AfGPIkkBaxfsN2164m6JD5Es4mcpi6_em1od95QBaPrJ2A&oe=68079456&_nc_sid=fc8dfb,peekaboo (feat. AzChike),Kendrick Lamar
DDNEc-RRCR3,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/469293719_1179706533712522_2890434684022062021_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEzNTJ4MTY5MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHlUAdzMdOWPFFEjjTYoD7MOoK34s6aqmq9CtA6XWRZhzOoY0BSluEfD6Ysmhzra6U&_nc_ohc=SxUSUTDMiD0Q7kNvwFfw1KG&_nc_gid=hQubLhlvZlU7rFHoWy_2OA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxNjQ4NjQ1OTI2MTg2MzYyNw%3D%3D.3-ccb7-5&oh=00_AfEWcLXMcjznvqciCfXn75SAWRGDdYOPG50Z-FYkfRI5Dw&oe=6807A755&_nc_sid=fc8dfb,Jazz (We've Got),A Tribe Called Quest
